milp_id,source,data_dir,n_instances,file,generator_class,all_classes,objective_sense,vtypes,mentions_ecole,has_cover_ge1,has_pack_le1,has_pairwise_conflict,has_knapsack_cap,has_quicksum,param_keys,density,coarse_family
999215,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999215-gpt-4o,1,MILP-Evolve/language_data_example/tab1/code/milp_999215-gpt-4o.py,AdvancedTransportationLogistics,AdvancedTransportationLogistics,,BC,False,False,True,False,False,True,"fuel_costs,fuel_consumption,truck_schedule,driver_availability,material_costs,weather_impact,labor_costs,maintenance_costs,service_time,delay_penalty,__main__,n_trucks,n_routes,n_time_slots,n_drivers,n_materials,n_shifts,min_fuel_cost,max_fuel_cost,min_fuel,max_fuel,fuel_limit,max_routes_per_driver,mean_material_cost,std_material_cost,min_labor_cost,max_labor_cost,min_maintenance_cost,max_maintenance_cost,min_service_time,max_service_time,min_delay_penalty,max_delay_penalty,energy_cost,time_limit",,other
999216,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999216-gpt-4o,8,MILP-Evolve/language_data_example/tab1/code/milp_999216-gpt-4o.py,MaintenanceOptimization,MaintenanceOptimization,minimize,B,False,False,False,False,False,True,"risk_scores,mtbf,team_capacities,maintenance_costs,downtime_penalties,__main__,n_teams,n_components",0.11491108071135431,other
999217,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999217-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999217-gpt-4o.py,MedicalSuppliesDistribution,MedicalSuppliesDistribution,minimize,BI,False,False,False,False,False,True,"road_reliability,unrest_levels,medical_needs,route_costs,transportation_capacity,vehicle_usage_costs,population_density,risk_factors,__main__,num_areas,num_vehicles",0.006466662729581291,other
999218,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999218-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999218-gpt-4o.py,UrbanAgricultureOptimization,UrbanAgricultureOptimization,maximize,CI,False,False,False,False,False,True,"neighborhoods,greenhouses,neighborhood_population,greenhouse_yield,unit_cost,initial_funding,travel_times,personnel_availability,__main__,n_neighborhoods,n_greenhouses,min_population,max_population,min_yield,max_yield,min_unit_cost,max_unit_cost,n_time_periods,n_shifts",0.18181818181818182,other
999219,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999219-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999219-gpt-4o.py,JobScheduling,JobScheduling,,BC,False,False,False,False,False,True,"Production_capacities,Consumption_costs,Job_demands,Completion_times,Effort_levels,budget,time_limit,__main__,num_machines,num_jobs",0.15384615384615385,other
999220,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999220-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999220-gpt-4o.py,IrrigationResourcesOptimizationProblem,IrrigationResourcesOptimizationProblem,,BC,False,False,False,False,False,True,"farms,irrigation_sources,water_requirements,water_availability,renewable_energy_cost,non_renewable_energy_cost,soil_health,climate_impact_factor,water_efficiency,__main__,n_farms,n_sources,min_water_req,max_water_req,min_water_avail,max_water_avail,min_renewable_cost,max_renewable_cost,min_non_renewable_cost,max_non_renewable_cost,min_soil_health,max_soil_health,min_climate_impact,max_climate_impact,min_water_efficiency,max_water_efficiency,energy_budget",0.14285714285714285,other
999221,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999221-gpt-4o,1,MILP-Evolve/language_data_example/tab1/code/milp_999221-gpt-4o.py,ManufacturingProductionScheduling,ManufacturingProductionScheduling,minimize,BC,False,False,False,False,False,True,"machines,products,time_periods,orders,production_capacity,demand,holding_cost,order_details,__main__,n_machines,n_products,n_time_periods,n_orders,min_capacity,max_capacity,max_demand,min_holding_cost,max_holding_cost,max_order_quantity",,other
999222,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999222-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999222-gpt-4o.py,SupplyChainOptimization,SupplyChainOptimization,minimize,BI,False,False,False,False,False,True,"warehouse_costs,shipping_costs,demand_matrix,stockout_penalties,item_capacity,warehouse_capacities,notification_times,__main__,num_warehouses,num_regions,num_items",0.021872707263389583,other
999223,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999223-gpt-4o,1,MILP-Evolve/language_data_example/tab1/code/milp_999223-gpt-4o.py,UAVSchedulingOptimization,UAVSchedulingOptimization,,BC,False,False,False,False,False,True,"processing_times,due_times,operational_hours,zones,emissions_rate,terrain_battery_consumption,recharge_stations,__main__,num_machines,num_jobs,max_emissions,battery_capacity,num_recharge_stations",,other
999224,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999224-gpt-4o,2,MILP-Evolve/language_data_example/tab1/code/milp_999224-gpt-4o.py,WarehouseDesignOptimization,WarehouseDesignOptimization,minimize,BC,False,False,False,False,False,True,"equipment_costs,assembly_line_hours,job_durations,job_dependencies,equipment_requirement,job_installation_limits,budget,__main__,n_jobs,n_assembly_lines,n_equipment",0.06666666666666667,other
999225,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999225-gpt-4o,3,MILP-Evolve/language_data_example/tab1/code/milp_999225-gpt-4o.py,Graph,"Graph,SustainableProductManufacturing",minimize,I,False,False,False,False,False,True,"job_durations,machine_costs,machine_capacities,emission_per_job,job_requirements,machine_skills,machine_reliability,job_priority,flow_capacities,__main__,n_jobs,n_machines,MaxAllowedEmissions,EmissionWeight",,other
999226,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999226-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999226-gpt-4o.py,DistributionNetwork,"DistributionNetwork,MedicalSuppliesDistribution",minimize,B,False,False,False,False,False,True,"road_reliability,unrest_levels,medical_needs,route_costs,transportation_capacity,investment_cost,job_creation_potential,weather_impact,__main__,num_areas,num_vehicles,min_invest_cost,max_invest_cost,total_budget,min_job_creation,max_job_creation,min_weather_impact,max_weather_impact",0.010273684776725531,other
999227,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999227-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999227-gpt-4o.py,UrbanAgricultureOptimization,UrbanAgricultureOptimization,maximize,C,False,False,False,False,False,True,"neighborhoods,greenhouses,neighborhood_population,greenhouse_yield_scenarios,unit_cost,initial_funding,__main__,n_neighborhoods,n_greenhouses,min_population,max_population,min_yield,max_yield,min_unit_cost,max_unit_cost,n_scenarios",0.13,other
999228,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999228-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999228-gpt-4o.py,UrbanAgricultureOptimization,UrbanAgricultureOptimization,maximize,CI,False,False,False,False,False,True,"neighborhoods,greenhouses,neighborhood_population,greenhouse_yield,unit_cost,initial_funding,travel_times,personnel_availability,noise_levels,noise_reduction_factors,__main__,n_neighborhoods,n_greenhouses,min_population,max_population,min_yield,max_yield,min_unit_cost,max_unit_cost,n_time_periods,n_shifts,min_noise,max_noise,min_noise_reduction,max_noise_reduction,max_noise_level",0.18181818181818182,other
999229,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999229-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999229-gpt-4o.py,ProductionPlanningOptimization,ProductionPlanningOptimization,maximize,C,False,False,False,False,False,True,"products,equipment,customer_demand_scenarios,equipment_capacity,equipment_cost,profit_margin,__main__,n_products,n_equipment,min_demand,max_demand,min_capacity,max_capacity,min_equipment_cost,max_equipment_cost,min_profit,max_profit,n_scenarios",0.13333333333333333,other
999230,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999230-gpt-4o,6,MILP-Evolve/language_data_example/tab1/code/milp_999230-gpt-4o.py,SupplyChainOptimization,SupplyChainOptimization,minimize,BC,False,False,False,False,False,True,"production_costs,transport_costs,production_capacity,demand,breakpoints,slopes,warehouse_capacity,__main__,n_production_sites,n_warehouses,n_customers,transport_capacity,num_transport_segments,max_transport_segment,stochastic_demand_std",0.38095238095238093,other
999231,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999231-gpt-4o,2,MILP-Evolve/language_data_example/tab1/code/milp_999231-gpt-4o.py,WirelessSensorNetworkOptimization,WirelessSensorNetworkOptimization,minimize,BC,False,False,False,False,False,True,"n_antennas,antenna_costs,sensor_positions,antenna_positions,antenna_ranges,max_capacity,nodal_distances,__main__,n_sensors",,other
999232,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999232-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999232-gpt-4o.py,DistributionNetwork,"DistributionNetwork,MedicalSuppliesDistribution",minimize,B,False,False,False,False,False,True,"road_reliability,unrest_levels,medical_needs,route_costs,transportation_capacity,investment_cost,job_creation_potential,weather_impact,fuel_costs,fuel_consumption,delivery_time_windows,__main__,num_areas,num_vehicles,min_invest_cost,max_invest_cost,total_budget,min_job_creation,max_job_creation,min_weather_impact,max_weather_impact,min_fuel_cost,max_fuel_cost,min_fuel,max_fuel,fuel_limit,min_time_window,max_time_window",0.01351977774025695,other
999233,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999233-gpt-4o,2,MILP-Evolve/language_data_example/tab1/code/milp_999233-gpt-4o.py,RenewableEnergyDeployment,RenewableEnergyDeployment,minimize,C,False,False,False,False,False,True,"generation_capacity,transmission_limits,region_demand,cost_factors,seg_costs,seg_limits,__main__,n_regions,n_energy_types,n_segments",,other
999234,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999234-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999234-gpt-4o.py,EmployeeSkills,"EmployeeSkills,TaskAssignment",minimize,B,False,False,False,False,False,True,"task_times,employee_hours,skill_requirements,skills,__main__,n_tasks,n_employees,n_days,n_skills",0.008118053350269928,other
999235,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999235-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999235-gpt-4o.py,ConstructionCrewScheduling,ConstructionCrewScheduling,minimize,BC,False,False,False,False,False,True,"crew_availability,transfer_limits,job_demand,assignment_costs,__main__,n_job_sites,n_project_types,minimum_jobs",0.5,other
999236,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999236-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999236-gpt-4o.py,RetailChainExpansionPlanning,RetailChainExpansionPlanning,maximize,BI,False,False,False,False,False,True,"stores,products,store_opening_costs,product_launch_costs,infrastructure_upgrade_costs,sales_profit_margins,product_demand_forecast,store_capacities,unsold_inventory_costs,__main__,num_stores,num_products,budget",0.3197278911564626,other
999237,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999237-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999237-gpt-4o.py,UrbanAgricultureOptimization,UrbanAgricultureOptimization,maximize,C,False,False,False,False,False,True,"neighborhoods,greenhouses,neighborhood_population,greenhouse_yield_scenarios,unit_cost,land_usage,max_land,max_greenhouse_capacity,initial_funding,__main__,n_neighborhoods,n_greenhouses,min_population,max_population,yield_shape,yield_scale,cost_mean,cost_stddev,min_land_usage,max_land_usage,min_land,min_capacity,max_capacity,n_scenarios,trade_off_param",0.128125,other
999238,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999238-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999238-gpt-4o.py,MicrogridOptimization,MicrogridOptimization,,BCI,False,False,False,False,False,True,"generation_cost,emission_level,maintenance_cost,energy_demand,energy_supply_capacity,max_energy_flow,__main__,num_nodes,max_emissions",0.09523809523809523,other
999239,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999239-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999239-gpt-4o.py,TaskScheduling,TaskScheduling,maximize,B,False,False,False,False,False,True,"task_importance,task_durations,programmer_efficiencies,availability,change_points,efficiency_changes,importance_changes,__main__,num_tasks,num_programmers,num_change_points",0.05,other
999240,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999240-gpt-4o,1,MILP-Evolve/language_data_example/tab1/code/milp_999240-gpt-4o.py,UAVSchedulingOptimization,UAVSchedulingOptimization,,BC,False,False,True,False,False,True,"processing_times,due_times,operational_hours,zones,emissions_rate,graph,cliques,__main__,num_machines,num_jobs,max_emissions,battery_capacity,num_recharge_stations",,other
999241,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999241-gpt-4o,5,MILP-Evolve/language_data_example/tab1/code/milp_999241-gpt-4o.py,HumanResourceAllocation,HumanResourceAllocation,minimize,BI,False,False,False,False,False,True,"job_durations,employee_availability,connections,activity_time_limits,max_job_assignments,penalized_jobs,penalty_costs,__main__,num_employees,num_jobs,num_activities",,other
999242,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999242-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999242-gpt-4o.py,RetailChainExpansionPlanning,RetailChainExpansionPlanning,maximize,BI,False,False,False,False,False,True,"stores,products,store_opening_costs,product_launch_costs,infrastructure_upgrade_costs,sales_profit_margins,product_demand_forecast,store_capacities,unsold_inventory_costs,maintenance_costs,maintenance_schedule,__main__,num_stores,num_products,budget,num_days",0.3197278911564626,other
999243,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999243-gpt-4o,1,MILP-Evolve/language_data_example/tab1/code/milp_999243-gpt-4o.py,UAVSchedulingOptimization,UAVSchedulingOptimization,,BC,False,False,False,False,False,True,"processing_times,due_times,operational_hours,zones,emissions_rate,__main__,num_machines,num_jobs,max_emissions",,other
999244,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999244-gpt-4o,5,MILP-Evolve/language_data_example/tab1/code/milp_999244-gpt-4o.py,JewelryProductionOptimization,JewelryProductionOptimization,minimize,C,False,False,False,False,False,True,"jewelry_types,dies,alloy_components,market_demand,die_wear_limit,alloy_ratio,alloy_cost,production_rate,die_wear,__main__,n_jewelry_types,n_dies,n_alloy_components,min_demand,max_demand,min_wear,max_wear,min_ratio,max_ratio,min_cost,max_cost,min_rate,max_rate,min_die_wear,max_die_wear",,other
999245,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999245-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999245-gpt-4o.py,WarehouseLogisticsOptimization,WarehouseLogisticsOptimization,minimize,BC,False,False,False,False,False,True,"production_costs,transport_costs,inventory_costs,production_capacity,demand,journey_times,__main__,n_production_sites,n_warehouses,n_customers,max_journey_time,stochastic_demand_std",0.17307692307692307,other
999246,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999246-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999246-gpt-4o.py,EmployeeSkills,"EmployeeSkills,TaskAssignment",minimize,BC,False,False,False,False,False,True,"task_times,employee_hours,skill_requirements,skills,__main__,n_tasks,n_employees,n_days,n_skills",0.008118053350269928,other
999247,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999247-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999247-gpt-4o.py,SupplyChainOptimization,SupplyChainOptimization,minimize,BI,False,False,False,False,False,True,"warehouse_costs,shipping_costs,demand_matrix,item_capacity,warehouse_capacities,inspection_capacity,penalty_cost,__main__,num_warehouses,num_regions,num_items",0.012664033634857944,other
999248,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999248-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999248-gpt-4o.py,MicrogridOptimization,MicrogridOptimization,,BCI,False,False,False,False,False,True,"generation_cost,emission_level,maintenance_cost,energy_demand,energy_supply_capacity,max_energy_flow,node_modes,vehicle_modes,__main__,num_nodes,num_vehicles,max_emissions,max_node_modes,max_vehicle_modes",0.09523809523809523,other
999249,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999249-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999249-gpt-4o.py,UrbanAgricultureOptimization,UrbanAgricultureOptimization,maximize,BC,False,False,False,False,False,True,"neighborhoods,greenhouses,neighborhood_population,greenhouse_yield_scenarios,unit_cost,land_usage,max_land,max_greenhouse_capacity,initial_funding,greenhouse_initial_cost,min_greenhouses_active,max_greenhouses_active,__main__,n_neighborhoods,n_greenhouses,min_population,max_population,yield_shape,yield_scale,cost_mean,cost_stddev,min_land_usage,max_land_usage,min_land,min_capacity,max_capacity,n_scenarios,trade_off_param,initial_cost_mean,initial_cost_stddev",0.03858695652173913,other
999250,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999250-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999250-gpt-4o.py,MicrogridOptimization,MicrogridOptimization,minimize,C,False,False,False,False,False,True,"renewable_generation_profile,demand_profile,storage_capacity,storage_max_charge,storage_max_discharge,external_grid_capability,cost_of_generation,cost_of_storage,cost_of_external,unmet_demand_penalty,__main__,time_horizons,num_sources,num_loads,num_storage_units",0.02881446039340776,other
999251,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999251-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999251-gpt-4o.py,ConstructionProjectOptimization,ConstructionProjectOptimization,maximize,C,False,False,False,False,False,True,"job_sites,materials,workers,jobsite_quality,material_requirements,labor_requirements,material_cost,labor_cost,max_material_capacity,max_labor_capacity,budget,initial_funding,__main__,n_job_sites,n_materials,n_workers,min_quality,max_quality,min_material_req,max_material_req,min_labor_req,max_labor_req,cost_material_mean,cost_material_stddev,cost_labor_mean,cost_labor_stddev,min_material_cap,max_material_cap,min_labor_cap,max_labor_cap",0.19230769230769232,other
999252,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999252-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999252-gpt-4o.py,ConstructionCrewScheduling,ConstructionCrewScheduling,minimize,BC,False,False,False,False,False,True,"crew_availability,transfer_limits,job_demand,assignment_costs,crew_efficiency,__main__,n_job_sites,n_project_types,minimum_jobs",0.035555555555555556,other
999253,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999253-gpt-4o,7,MILP-Evolve/language_data_example/tab1/code/milp_999253-gpt-4o.py,ProductionPlanningOptimization,ProductionPlanningOptimization,maximize,BC,False,False,False,False,False,True,"products,equipment,customer_demand_scenarios,equipment_capacity,equipment_cost,profit_margin,fixed_equipment_cost,__main__,n_products,n_equipment,min_demand,max_demand,min_capacity,max_capacity,min_equipment_cost,max_equipment_cost,min_fixed_cost,max_fixed_cost,min_profit,max_profit,n_scenarios",0.03076923076923077,other
999254,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999254-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999254-gpt-4o.py,VehicleAllocationOptimization,VehicleAllocationOptimization,maximize,B,False,False,False,False,False,True,"depots,vehicles,customers,vehicle_capacity,customer_demand,driver_availability,fuel_cost,delivery_efficiency,__main__,n_depots,n_vehicles,n_customers,min_capacity,max_capacity,min_demand,max_demand,min_fuel_cost,max_fuel_cost,min_efficiency,max_efficiency",0.04,other
999255,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999255-gpt-4o,1,MILP-Evolve/language_data_example/tab1/code/milp_999255-gpt-4o.py,UAVSchedulingOptimization,UAVSchedulingOptimization,,BC,False,False,False,False,False,True,"processing_times,due_times,operational_hours,zones,emissions_rate,terrain_battery_consumption,recharge_stations,machine_efficiencies,job_priorities,communication_network,data_transfer_times,__main__,num_machines,num_jobs,max_emissions,battery_capacity,num_recharge_stations",,other
999256,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999256-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999256-gpt-4o.py,SupplyChainNetworkFlowOptimization,SupplyChainNetworkFlowOptimization,minimize,BI,False,False,False,False,False,True,"warehouse_costs,shipping_costs,demand_matrix,stockout_penalties,item_capacity,warehouse_capacities,route_capacities,__main__,num_warehouses,num_regions,num_items",0.013616429113603779,other
999257,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999257-gpt-4o,2,MILP-Evolve/language_data_example/tab1/code/milp_999257-gpt-4o.py,WildlifeObservationOptimization,WildlifeObservationOptimization,minimize,BC,False,False,False,False,False,True,"Forest,Grassland,Wetlands,station_costs,distance_matrix,ecosystem_types,ecosystem_sensitivity,station_coverage,coverage_requirements,operational_budget,__main__,n_stations",,other
999258,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999258-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999258-gpt-4o.py,RenewableGrid,"RenewableGrid,WindTurbineAllocation",minimize,B,False,False,False,False,False,True,"power_demand,wind_availability,maintenance_reqs,turbine_capacity,maintenance_cost,site_reliability,allocation_costs,downtime_losses,__main__,num_grids,num_turbines,min_capacity,max_capacity,min_maintenance_cost,max_maintenance_cost,min_allocation_cost,max_allocation_cost,min_downtime_loss,max_downtime_loss",0.040020161290322584,other
999259,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999259-gpt-4o,6,MILP-Evolve/language_data_example/tab1/code/milp_999259-gpt-4o.py,RenewableEnergyProduction,RenewableEnergyProduction,minimize,BCI,False,False,False,False,False,True,"energy_demand,production_capacity,investment_cost,operational_cost,maintenance_cost,production_efficiency,greenhouse_gas_emissions,grid_stability_factors,__main__,n_zones,n_plants,investment_budget,emission_budget",0.014005602240896359,other
999260,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999260-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999260-gpt-4o.py,UrbanAgricultureOptimization,UrbanAgricultureOptimization,maximize,C,False,False,False,False,False,True,"neighborhoods,greenhouses,neighborhood_population,greenhouse_yield_scenarios,unit_cost,land_usage,max_land,max_greenhouse_capacity,transport_cost,environmental_benefits,social_impact,initial_funding,__main__,n_neighborhoods,n_greenhouses,min_population,max_population,yield_shape,yield_scale,cost_mean,cost_stddev,min_land_usage,max_land_usage,min_land,min_capacity,max_capacity,min_transport_cost,max_transport_cost,min_env_benefit,max_env_benefit,min_social_impact,max_social_impact,n_scenarios,trade_off_param,environmental_weight,social_weight",0.128125,other
999261,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999261-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999261-gpt-4o.py,UrbanLogisticsOptimization,UrbanLogisticsOptimization,minimize,BC,False,False,False,False,False,True,"product_demands,delivery_capacities,environmental_impact,travel_time,warehouse_capacity,city_graph,alley_capacities,__main__,n_customers,n_warehouses,n_alleys,max_environmental_impact,demand_buffer_percentage,capacity_reduction_buffer",0.08,other
999262,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999262-gpt-4o,9,MILP-Evolve/language_data_example/tab1/code/milp_999262-gpt-4o.py,RetailChainExpansionPlanning,RetailChainExpansionPlanning,,BI,False,False,False,False,False,True,"stores,products,store_opening_costs,product_launch_costs,infrastructure_upgrade_costs,sales_profit_margins,product_demand_forecast,store_capacities,unsold_inventory_costs,maintenance_costs,maintenance_schedule,noise_levels,wildlife_habitats,stochastic_demands,setup_costs,__main__,num_stores,num_products,budget,num_days,stochastic_demand_std,noise_threshold,habitat_limit,profit_weight,environmental_weight",0.039729501267962805,other
999263,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999263-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999263-gpt-4o.py,MicrogridOptimization,MicrogridOptimization,,BCI,False,False,False,False,False,True,"generation_cost,emission_level,maintenance_cost,energy_demand,energy_supply_capacity,max_energy_flow,node_modes,vehicle_modes,energy_flow_capacity,penalty_costs,__main__,num_nodes,num_vehicles,max_emissions,max_node_modes,max_vehicle_modes",0.1380952380952381,other
999264,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999264-gpt-4o,2,MILP-Evolve/language_data_example/tab1/code/milp_999264-gpt-4o.py,ConstructionProjectOptimization,ConstructionProjectOptimization,maximize,CI,False,False,False,False,False,True,"job_sites,materials,workers,timeslots,jobsite_quality,material_requirements,labor_requirements,material_cost,labor_cost,max_material_capacity,max_labor_capacity,logistics_cost,budget,initial_funding,__main__,n_job_sites,n_materials,n_workers,n_timeslots,min_quality,max_quality,min_material_req,max_material_req,min_labor_req,max_labor_req,cost_material_mean,cost_material_stddev,cost_labor_mean,cost_labor_stddev,min_logistics_cost,max_logistics_cost,min_material_cap,max_material_cap,min_labor_cap,max_labor_cap",,other
999265,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999265-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999265-gpt-4o.py,DroneDeliveryOptimization,DroneDeliveryOptimization,minimize,B,False,False,False,False,False,True,"delivery_times,alternative_routes,route_times,job_durations,drone_capacities,__main__,n_jobs,n_routes,n_drones",0.13333333333333333,other
999266,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999266-gpt-4o,7,MILP-Evolve/language_data_example/tab1/code/milp_999266-gpt-4o.py,GreenEnergyNetworkOptimization,GreenEnergyNetworkOptimization,minimize,BC,False,False,False,False,False,True,"demand,capacity,installation_cost,nodes,units,transport_costs,__main__,n_nodes,n_units,min_demand,max_demand,min_capacity,max_capacity,min_installation_cost,max_installation_cost,min_transport_cost,max_transport_cost",,other
999267,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999267-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999267-gpt-4o.py,JewelryProductionOptimization,JewelryProductionOptimization,minimize,C,False,False,False,False,False,True,"jewelry_types,dies,alloy_components,scenarios,scenario_probability,market_demand_scenario,die_wear_limit,alloy_ratio,alloy_cost,production_rate_scenario,die_wear_scenario,__main__,n_jewelry_types,n_dies,n_alloy_components,n_scenarios,min_demand,max_demand,min_wear,max_wear,min_ratio,max_ratio,min_cost,max_cost,min_rate,max_rate,min_die_wear,max_die_wear",0.13333333333333333,other
999268,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999268-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999268-gpt-4o.py,ConstructionCrewScheduling,ConstructionCrewScheduling,minimize,BC,False,False,False,False,False,True,"crew_availability,transfer_limits,job_demand,assignment_costs,crew_efficiency,logistic_costs,__main__,n_job_sites,n_project_types,n_suppliers,maximum_suppliers",0.033854166666666664,other
999269,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999269-gpt-4o,10,MILP-Evolve/language_data_example/tab1/code/milp_999269-gpt-4o.py,ProductionSchedulingOptimization,ProductionSchedulingOptimization,maximize,CI,False,False,False,False,False,True,"production_lines,goods,perishable_goods,non_perishable_goods,perishable_storage_capacity,demand,production_capacity,quality_control,deadlines,overtime_costs,__main__,n_lines,n_perishable,n_non_perishable,min_storage_capacity,max_storage_capacity,min_demand,max_demand,min_production_capacity,max_production_capacity,min_quality,max_quality,min_deadline,max_deadline,min_overtime_cost,max_overtime_cost",0.1574074074074074,other
999270,gpt-4o,MILP-Evolve/language_data_example/tab1/data/milp_999270-gpt-4o,1,MILP-Evolve/language_data_example/tab1/code/milp_999270-gpt-4o.py,SupplyChainOptimization,SupplyChainOptimization,minimize,BC,False,False,False,False,False,True,"road,rail,seasonal_weather,fuel_prices,transport_capacity,natural_disaster_risk,labor_availability,environmental_impact_cost,demand_for_products,transport_cost,available_labor,environmental_budget,transport_modes,transport_mode_cost,transport_mode_emission,__main__,n_nodes,n_routes,n_warehouses,labor_cost_per_unit",0.08333333333333333,other
